grade,sqft_above,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_basement,yr_built,zipcode
8,1770,690000,3,2,1770,1800,3,0,1999,98122
7,1290,320000,4,2.75,2110,13260,1,820,1979,98058
8,1590,750000,3,1.75,1590,8285,1,0,1956,98004
8,1370,355000,3,2.25,1370,1524,3,0,2005,98103
7,1390,246000,3,1.75,1390,7399,1,0,1975,98031
8,1640,1.16E+06,3,1.75,1640,10464,1,0,1968,98004
8,2670,744000,3,2.5,2670,12187,2,0,1986,98052
11,5400,1.21E+06,3,3.75,5400,24740,2,0,1997,98053
7,1210,217000,3,2,1690,6750,1,480,1977,98023
8,2600,583000,3,2.5,2600,5100,2,0,1998,98056
7,1150,515000,2,1.5,1400,5000,1,250,1904,98107
8,1410,594000,4,1.75,2140,8000,1,730,1965,98007
8,1640,303100,3,1.5,1640,5650,1,0,1952,98178
7,1020,430000,3,1.75,1720,15225,1,700,1970,98075
8,3060,708000,5,3.25,3060,11778,2,0,2004,98034
7,1150,221000,3,1,1150,7260,1,0,1959,98133
8,2000,325000,3,2.5,2000,7205,2,0,1998,98003
12,4810,1.30E+06,0,0,4810,28008,2,0,1990,98053
6,780,385000,3,1.75,1560,5950,1,780,1944,98125
8,2070,359500,3,2.5,2070,4689,2,0,2013,98038
7,1300,433000,3,2,1920,7200,1,620,1984,98028
7,800,525000,2,1,1000,4950,1,200,1948,98116
7,940,356200,3,2,1690,10062,1,750,1928,98178
7,1590,595000,4,2,3090,87120,1,1500,1974,98072
7,1020,560000,4,1.5,1790,3420,1,770,1923,98103
11,4750,2.18E+06,4,3,4750,21701,1.5,0,1976,98004
7,1480,513000,4,2,2090,4000,1,610,1951,98107
5,680,365000,2,1,680,2550,1,0,1901,98117
7,1030,368000,4,1.75,2100,11942,1,1070,1964,98106
8,1960,870000,4,2.75,2840,4000,1.5,880,1912,98144
7,1160,225000,3,2.25,1470,6808,1,310,1984,98023
11,3800,1.39E+06,4,4.5,4490,24767,2,690,1998,98006
7,1150,177000,3,1.75,1150,8079,1,0,1983,98030
7,1460,465000,3,1.5,1460,9879,1,0,1956,98008
8,1810,750000,4,2.75,3150,6343,1,1340,1976,98126
6,1090,149000,3,1,1090,2800,1,0,1969,98092
9,2670,605000,3,2.5,2670,47480,2,0,1981,98072
7,1990,725000,3,2,2110,5800,1.5,120,1927,98103
7,1770,413900,4,2.25,1770,5236,2,0,2007,98056
6,1510,199950,3,1.5,1510,6600,1,0,1938,98168
6,530,400000,1,1,530,13679,1,0,1949,98053
8,2200,870000,3,1.5,2420,5000,2,220,1925,98103
7,1490,292000,5,2.5,2490,7666,1,1000,1989,98031
7,990,225000,3,1,990,8012,1,0,1966,98058
8,1730,466750,4,2,1730,9139,2,0,1957,98125
8,1440,330000,2,1.5,1440,11954,1,0,1978,98002
8,3260,770000,7,2.25,3260,8145,2,0,1967,98008
8,1450,802500,4,2.25,1950,7000,1,500,1957,98118
8,2740,378800,5,2.5,2740,5400,2,0,2005,98031
10,2940,795000,3,2.75,2940,12487,2,0,1997,98075
7,1200,460000,3,2,1200,7320,1,0,1955,98115
8,2070,567000,3,2.5,2070,10908,2,0,1986,98029
7,1570,209950,3,1.75,1570,15570,1,0,1981,98023
7,1050,415000,2,1,1050,60113,1,0,1943,98001
7,1080,424500,4,1.5,1830,6985,1,750,1967,98028
6,970,261000,2,1,970,12500,1,0,1941,98168
8,2200,365000,3,2.5,2200,9696,2,0,1987,98031
7,1930,631000,4,2,1930,3240,1.5,0,1911,98122
13,4320,3.80E+06,5,5.5,7050,42840,1,2730,1978,98004
8,1790,584000,3,2.5,1790,3962,2,0,1992,98117
7,1560,310000,3,1.75,1560,82328,1,0,1974,98070
10,2780,717000,4,2.5,2780,7985,2,0,1992,98029
8,1720,667000,3,1.5,1720,8100,2,0,1907,98107
6,1040,190000,3,1,1640,8100,1,600,1939,98146
8,1370,430000,3,2,1730,9000,1,360,1978,98027
6,740,213000,2,1,740,7380,1,0,1951,98188
8,1550,475000,3,2.5,2280,3710,1,730,1990,98072
8,2090,649000,2,2.75,2090,23962,2,0,1988,98070
9,2550,715000,3,2.5,2550,13458,2,0,1990,98006
11,2460,845000,4,3.5,3350,19487,1,890,1992,98075
7,1900,390000,3,2.5,2770,8820,1,870,1980,98038
7,1730,390000,4,3,2860,5724,1,1130,1983,98108
8,1400,328000,4,1.75,1990,7194,1,590,1978,98058
7,1140,239999,3,2.75,1740,8436,1,600,1967,98003
7,1460,225000,3,2,1460,7740,1,0,1968,98003
9,1950,920000,3,1.75,3670,11884,1,1720,1979,98006
10,3270,940000,4,2.75,3270,9231,2,0,1995,98052
6,1210,465000,3,1,1210,4872,1,0,1949,98118
7,1770,241000,3,2,1770,7000,1,0,1986,98001
8,1980,307550,4,2.5,1980,5909,2,0,2003,98031
8,1610,490000,4,2.5,2650,9627,1,1040,1976,98028
8,3040,647000,4,2.5,3040,6887,2,0,1999,98074
10,3640,780000,4,2.75,3640,231739,1.5,0,1999,98027
8,1810,517500,3,2.5,1810,4332,2,0,1992,98029
7,1380,295000,3,2,1380,8682,1,0,1966,98148
8,1810,560000,4,1.5,1810,3400,2,0,1926,98112
7,1750,319450,5,2,2250,5472,1.5,500,1930,98002
9,2870,1.50E+06,4,3.25,3860,7199,2,990,2005,98115
8,1500,340000,4,3,2380,20277,1,880,1999,98023
6,1370,249950,3,1,1370,11658,1,0,1958,98058
7,1430,499950,3,1,1830,3000,1.5,400,1926,98103
8,1440,1.04E+06,4,1.75,1440,13296,1,0,1967,98004
9,1540,750000,4,2.5,2510,17200,1,970,1977,98052
9,3230,875000,4,2.5,3230,256132,2,0,2006,98053
8,1670,678000,3,1.75,1670,7210,1,0,1967,98008
6,780,360000,2,1,780,4200,1,0,1920,98118
7,1720,354900,3,1,1720,16552,1,0,1971,98059
8,1520,632000,5,2.5,2260,10087,1,740,1967,98008
7,1480,350000,3,1.75,1480,9375,1,0,1957,98146
8,2050,990000,3,4,2550,3900,2,500,1940,98199
11,3920,1.65E+06,4,3.25,3920,881654,3,0,2002,98024
8,2286,481000,4,2.5,2286,8269,2,0,2002,98056
7,900,485000,3,2.5,1500,5412,1,600,1920,98136
8,1740,477000,3,2.5,1740,4960,2,0,1992,98029
8,1440,560000,5,2.5,2880,9000,1,1440,1966,98006
8,1340,600000,6,3,2600,9350,1,1260,1963,98008
8,2190,622500,5,2.75,3320,23760,2,1130,1975,98072
8,1660,410000,2,2.25,1660,2128,2,0,1974,98028
7,1990,318200,3,2.5,1990,3644,2,0,2010,98038
7,1680,289000,3,2,1680,8424,1,0,1993,98022
7,1570,263000,3,1.75,1570,7775,2,0,1982,98031
6,1150,240000,3,1,1150,4825,1,0,1957,98027
7,1270,281500,3,1,1270,7500,1,0,1953,98146
8,1640,587206,3,3.5,1890,1710,2,250,1999,98103
7,1180,482000,2,2.25,1350,1248,2,170,2000,98102
8,1650,485000,3,1.75,1650,9500,1,0,1967,98052
7,1450,309000,3,2.5,1450,11480,2,0,1990,98014
7,1140,221000,3,2.25,1640,7350,1,500,1984,98003
9,2030,700000,3,2.5,2030,8398,2,0,1975,98008
7,1360,411500,5,3,2420,7740,1,1060,1929,98106
8,2770,285000,4,3.5,2770,10505,2,0,1940,98133
7,1160,395000,4,3,1980,7931,1,820,1983,98133
7,1460,237950,2,1.75,1460,7926,1,0,1987,98042
7,1160,680000,3,2.5,1610,8064,1,450,1981,98033
6,1010,199950,2,1,1010,10057,1,0,1961,98023
8,2000,765000,4,3.5,2760,4000,2,760,1926,98126
7,1060,515000,2,1,1060,4960,1,0,1926,98103
7,1510,470000,3,1.5,1510,8000,1,0,1956,98007
6,780,330000,2,1,880,4000,1,100,1937,98117
8,1550,284000,3,2.5,2150,9375,1,600,1968,98188
7,1150,295000,3,2.5,1660,8125,1,510,1999,98148
8,1440,555000,4,2.5,2160,10987,1,720,1981,98074
6,1370,350000,3,1,1370,8162,1.5,0,1949,98125
7,1140,240000,3,2.25,1460,5818,1,320,1986,98023
7,1450,419900,3,1.5,1450,7000,1,0,1955,98007
7,1560,528000,3,2,1560,6300,1,0,1924,98126
8,1240,481000,4,2.5,2480,9869,1,1240,1963,98028
7,740,304700,2,1,740,5995,1,0,1949,98133
10,2927,715000,4,2.5,2927,12171,2,0,1998,98075
8,2260,738950,4,2.75,2260,12005,1,0,1956,98005
7,1240,215000,3,1.5,1240,9405,1,0,1966,98042
5,2040,300000,6,2,2040,10812,1,0,1943,98056
6,880,346000,3,1.75,1270,8100,1,390,1950,98146
8,2780,473000,4,3.5,4370,37193,2,1590,1996,98022
7,1700,500000,3,1.75,1700,6120,1,0,1952,98116
7,1300,750000,2,1.5,1300,7632,1,0,1943,98122
8,1820,519900,4,2,1820,9350,1,0,1967,98052
7,880,378500,2,1,880,6171,1,0,1949,98125
8,1870,314500,3,1.75,1870,12381,1,0,1957,98003
7,1350,499950,3,1.5,1350,9315,1,0,1968,98052
10,3650,1.74E+06,5,3.5,4870,7700,2.5,1220,1929,98144
9,2460,630000,3,2.5,2460,38794,2,0,1999,98077
7,1720,360000,4,1.5,1720,6417,1,0,1953,98125
8,1570,460000,2,1.5,2730,19877,1,1160,1976,98019
6,1100,361000,3,1,1100,4046,1.5,0,1922,98198
8,1810,713400,3,2.25,1810,9845,1,0,1959,98040
6,930,445000,2,1,930,3150,1,0,1918,98115
7,1590,305000,4,1.5,1590,131551,1,0,1966,98022
9,1480,1.43E+06,3,2.75,2710,9204,1.5,1230,1975,98177
6,1460,222000,3,1,1460,8400,1,0,1962,98023
8,2740,510000,5,3.25,3400,4499,2,660,2005,98065
8,2920,500000,5,3,2920,11440,2,0,2003,98133
7,910,605000,2,1,910,3600,1,0,1909,98119
8,1320,393000,3,2,1320,10720,2,0,1981,98074
9,2490,725000,4,2.5,2490,5170,2,0,2000,98052
7,1270,320000,3,1.75,2220,11646,1,950,1950,98028
7,1130,210000,4,1.5,1130,7840,1,0,1970,98023
9,2750,419900,4,2.5,2750,5767,2,0,2005,98038
7,2240,410000,4,2.5,2240,4447,2,0,2006,98059
8,1540,721000,3,2.25,2680,10440,1,1140,1963,98116
8,1270,605000,2,2,1270,5500,1.5,0,1921,98122
7,1520,738000,3,1.75,1520,5500,1.5,0,1936,98116
8,2480,725000,6,3,2480,12000,2,0,1972,98007
7,960,255000,2,1,960,20954,1,0,1977,98045
8,1340,303000,3,2.25,1340,873,3,0,2009,98133
7,1090,394950,3,2.5,1090,7700,1,0,1957,98008
7,1830,530000,4,3,2240,5580,2,410,1949,98118
10,2260,475000,4,2.5,3740,8700,1,1480,2004,98058
7,1800,250000,4,2.5,1800,8100,2,0,1998,98038
6,780,180000,3,1,780,3540,1,0,1920,98118
7,930,443500,2,1,1330,4140,1,400,1919,98115
8,1900,390000,4,2,1900,76877,1,0,2004,98042
7,1100,430000,4,1.75,1570,7650,1,470,1975,98052
8,3100,460000,5,4.5,3100,7260,2,0,1963,98059
9,2190,660000,3,3.5,2740,3785,2,550,2001,98034
8,1200,515000,3,1.75,1570,10939,1,370,1974,98052
7,1330,482500,3,2,1330,6490,1,0,1954,98125
7,1140,305000,2,1.5,1140,2980,2,0,1988,98029
9,1550,835000,4,2.75,1550,4000,1.5,0,1930,98105
7,1290,237000,3,2,1290,7952,1,0,1998,98030
8,1510,445000,2,1.5,1510,2001,2,0,1985,98007
7,1360,710000,4,2.5,2720,8000,1,1360,1955,98136
5,840,180000,3,1,840,5700,1,0,1945,98038
8,1850,280017,3,2.5,1850,8770,2,0,1996,98022
8,2290,436500,4,2.5,2290,11173,2,0,1988,98058
9,3200,1.26E+06,4,2.5,3200,7535,2,0,2006,98105
7,1300,420000,3,2.25,1800,9800,1,500,1959,98028
6,860,205000,3,1,860,7467,1,0,1944,98178
7,1680,570000,3,1.5,1980,10203,1,300,1946,98010
7,1070,565000,4,1.75,2140,7102,1,1070,1948,98177
7,1550,287000,2,2.5,2410,7500,1,860,1978,98023
7,1010,260000,4,1.75,1650,7276,1,640,1977,98011
7,1010,470000,4,1.75,1650,7276,1,640,1977,98011
10,2410,700000,3,2.5,2410,9916,2,0,1989,98052
8,1520,249000,3,1.75,1520,7500,1,0,1985,98092
7,1070,568000,3,1.75,2050,3520,1,980,1977,98136
7,1720,500000,4,1,1720,4011,1.5,0,1904,98107
7,1270,358000,5,2.5,2390,8775,1,1120,1980,98058
8,1680,225000,3,2.5,1680,6755,2,0,1994,98092
6,1060,275500,3,1,1060,7246,1,0,1981,98056
8,1860,495000,3,2.5,1860,3150,2,0,2001,98034
8,960,758800,5,2.25,1750,5000,1,790,1940,98105
7,1480,280000,3,1.75,1480,8165,1,0,1985,98042
8,1900,380500,3,2.5,1900,7361,2,0,1994,98055
11,4760,3.20E+06,7,4.5,6210,8856,2.5,1450,1910,98109
7,1090,260000,3,1.75,1440,12888,1,350,1958,98168
8,1910,630000,4,2.5,1910,1502,3,0,2014,98107
7,1210,875000,3,2,2010,4000,1,800,1915,98103
6,960,457500,3,1,960,4600,1.5,0,1927,98118
7,1240,900000,2,1,1240,5500,1,0,1954,98102
6,740,235000,2,2,870,6450,1,130,1954,98118
8,1400,410000,3,2,1400,45738,2,0,1981,98070
7,1230,355000,3,3,1850,9600,1,620,1981,98028
10,3180,1.30E+06,4,4,4270,6002,2,1090,2004,98029
7,1130,467500,3,1.75,2260,8512,1,1130,1948,98125
7,2690,500000,4,4.5,2690,7350,1.5,0,1949,98125
10,2530,995000,4,3.5,2780,9550,2,250,1978,98166
7,1140,277000,3,1,1140,8144,1,0,1956,98155
7,1990,630000,4,2.25,2900,9680,2,910,1947,98125
7,1710,628000,5,2.75,2830,11795,1,1120,1960,98008
8,2560,655000,5,2.5,2560,46786,2,0,1995,98019
7,940,170000,2,1,1240,9900,1,300,1950,98168
8,2100,352500,4,2.5,2100,10750,1,0,1967,98023
9,3120,615000,4,2.75,3120,34040,2,0,1997,98010
7,970,165000,3,1,970,6600,1,0,1965,98168
7,2300,243500,4,2.5,2300,15188,2,0,1966,98042
7,850,304000,2,1.5,950,676,2,100,2003,98144
7,1210,369000,3,1.5,2110,5195,1,900,1959,98118
9,2990,779950,4,2.75,2990,4298,2,0,2014,98052
7,1520,605000,4,2.25,2940,48788,1,1420,1961,98028
8,1860,292500,4,2.5,1860,8709,2,0,1994,98092
7,910,500007,2,1.75,1820,6050,1,910,1950,98115
8,1950,449999,4,2.5,1950,4947,2,0,2000,98056
8,1890,355000,4,2.5,1890,7867,2,0,1996,98038
7,1710,258000,4,3,2710,7199,1,1000,1967,98030
7,1090,380000,4,2.25,2150,20181,1,1060,1963,98028
9,1880,650000,4,3,3720,57499,1,1840,2003,98014
9,2580,456500,4,2.5,2580,11780,2,0,2003,98038
7,1540,259950,4,2,1540,10212,1.5,0,1948,98022
6,1050,123000,2,1,1050,6600,1.5,0,1964,98168
8,1210,520000,3,2.25,1210,1250,3,0,2014,98107
7,1300,506000,4,2.25,2040,12000,1,740,1963,98028
7,980,425000,3,1,980,4800,1.5,0,1926,98118
7,1990,438000,5,2.5,1990,6840,2,0,1974,98034
9,2420,1.49E+06,4,2.5,2420,18480,1,0,1967,98004
7,1040,375000,4,2,1240,3000,1,200,1908,98122
7,1240,337500,3,2.25,1530,6600,1,290,1968,98055
7,1450,300000,4,2.25,2080,7700,1,630,1968,98058
7,3570,627000,5,3.25,3570,5425,2,0,2005,98075
10,3450,1.40E+06,5,4.25,4230,6907,2,780,2008,98033
9,2700,674725,4,2.5,2700,10160,2,0,1988,98029
7,1280,325000,3,2.75,2200,7000,1,920,1977,98058
7,1210,230000,5,2,1210,12538,2,0,1982,98023
7,1220,485000,5,1.75,2140,43124,1,920,1962,98027
8,2740,315000,4,2.5,2740,8400,1.5,0,1993,98022
8,1370,560000,3,2.75,1370,1193,3,0,2003,98107
8,2800,444000,4,3,2800,7198,2,0,2002,98038
7,1060,325000,3,1.5,1060,7488,1,0,1977,98106
6,790,118125,2,1,790,7153,1,0,1944,98168
6,790,212000,2,1,790,7153,1,0,1944,98168
9,2820,428900,4,2.5,2820,5056,2,0,2006,98038
7,1850,510000,3,2,1850,9600,1,0,1968,98011
7,1110,416000,3,1.5,1110,9762,1,0,1963,98052
9,3230,950000,4,3,3230,438213,2,0,1999,98070
7,980,204000,3,1.5,1460,7140,1,480,1980,98031
13,8570,7.70E+06,6,8,12050,27600,2.5,3480,1910,98102
11,3480,878000,4,2.5,3480,13421,2,0,1995,98027
9,2970,1.05E+06,4,3,3560,4000,3,590,1996,98112
6,840,350000,2,1,840,5551,1,0,1952,98118
8,1620,659500,3,1.75,1820,5500,1,200,1957,98115
7,1120,395000,3,2.5,1630,15200,1,510,1988,98072
7,1920,308950,4,2.5,1920,8562,2,0,1994,98022
7,1750,410000,3,2,1750,2550,1,0,1955,98133
8,1630,710000,4,3,2750,7500,1,1120,1966,98177
5,620,175000,1,1,620,8685,1,0,1976,98198
8,1140,508800,3,2,1720,10098,1,580,1981,98074
8,1500,606400,3,3,1800,5000,1.5,300,1929,98119
7,1300,245100,3,1.75,1300,7958,1,0,1996,98092
7,1320,540000,3,2.5,1970,14876,1,650,1981,98146
7,1740,415000,3,1.5,1740,9046,1,0,1956,98028
8,1180,469500,4,2.75,1930,13041,1,750,1980,98072
7,1190,195000,3,1.75,1190,14777,1,0,1965,98023
12,3020,1.62E+06,4,3.25,4250,12281,2,1230,1996,98006
12,4360,1.45E+06,4,3.5,4360,24603,2,0,1998,98074
10,2410,1.20E+06,3,2.5,3420,16622,1,1010,1991,98006
10,4260,1.07E+06,4,3.75,4260,9800,2,0,2008,98033
7,920,555500,2,1,920,10000,1,0,1981,98033
7,1040,440000,3,1,1040,4000,1,0,1950,98122
7,960,485000,3,1,1260,7250,1,300,1940,98115
9,2460,693000,3,2.5,2460,12028,2,0,1996,98052
6,830,295000,3,1,830,3386,1,0,1942,98133
8,1050,700000,3,2.5,2060,10650,1,1010,1976,98006
8,1560,767500,2,1.75,2210,9374,1,650,1951,98107
10,5140,800000,6,4.25,5480,189050,2,340,1991,98031
8,1860,440000,3,2,1860,217800,2,0,1998,98059
7,1350,600000,3,2.5,1350,187313,1,0,1997,98077
10,1930,1.16E+06,4,2.5,2790,5450,2,860,1925,98112
8,1150,506000,2,1,1570,8210,1,420,1952,98177
9,1130,474950,4,1.75,2030,15400,1,900,1975,98166
7,1320,654000,3,2.5,2570,5500,1,1250,1961,98199
7,1000,710000,2,1,1210,6000,1,210,1942,98199
7,1030,620000,4,2.25,1530,7845,1,500,1981,98027
7,1510,390000,3,2,1510,10827,2,0,1984,98052
7,1220,550000,3,2.25,1720,9600,1,500,1967,98052
7,1390,353000,3,1.75,2190,7021,1,800,1953,98178
8,1660,465000,4,2.5,3030,47958,1,1370,1980,98027
7,1410,279900,3,2,1410,6600,1,0,1990,98042
9,1679,700000,2,1.75,1679,577605,2,0,2001,98070
7,1430,395000,4,1,1980,10350,1,550,1968,98027
8,1900,375000,4,2.5,1900,9428,2,0,1978,98028
7,1200,547000,4,1,1720,2800,1.5,520,1926,98115
8,1640,525000,5,3.25,2480,10277,2,840,1993,98155
7,1210,285000,3,1,1210,4731,1.5,0,1901,98117
7,1190,570000,2,1.75,1540,4025,1,350,1908,98116
9,2740,409000,3,2.5,2740,9168,2,0,1991,98042
8,1811,260000,4,2.5,1811,4381,2,0,2007,98055
8,2120,348000,4,2.5,2720,7697,1,600,1987,98058
7,1520,389000,4,1,1520,9800,1.5,0,1971,98034
7,1220,445000,4,2.75,2160,7200,1,940,1976,98034
7,930,400000,3,1.75,1390,4602,1,460,1981,98117
7,1740,302000,4,2.5,1740,7895,2,0,1999,98001
10,2849,798000,3,2.5,2849,9588,2,0,2001,98074
7,840,335000,2,1,1440,8842,1,600,1950,98155
8,3000,585000,4,2.5,3000,6892,2,0,2005,98072
10,3330,2.50E+06,4,4,3330,24354,1,0,1961,98006
7,860,555000,4,2.25,1720,2300,1,860,1940,98116
11,3920,3.10E+06,3,3,3920,13085,2,0,1996,98040
7,1500,295000,3,2.5,1500,3060,2,0,1994,98006
7,1050,265000,4,1.5,2050,7100,1,1000,1963,98001
7,1180,330000,4,2,1180,7275,1,0,1965,98034
6,1600,286000,4,1.5,1600,5750,2,0,1902,98118
7,1160,305000,3,2.5,1260,895,3,100,2009,98133
6,1290,970000,2,1,1290,5376,1,0,1945,98115
8,1460,525000,4,2,2680,14157,1,1220,1966,98188
7,1280,355000,3,1.75,2370,9750,1,1090,1979,98045
7,1300,469950,5,2.5,2310,8303,1,1010,1975,98034
7,1450,435000,4,1,1450,8800,1,0,1954,98006
8,2680,363500,4,2.5,2680,7700,2,0,1990,98031
7,830,595000,2,1.5,1030,4500,1,200,1924,98109
7,1320,275000,3,1,1320,11090,1,0,1955,98155
6,670,295000,2,1,670,7952,1,0,1942,98146
9,2670,345000,3,2.25,2670,37089,2,0,1990,98042
8,2090,485000,3,2.25,2440,47916,2,350,1991,98053
9,3370,1.25E+06,5,2.5,3370,8113,2,0,2005,98004
7,940,340500,2,1,940,5413,1,0,1923,98115
6,840,280000,3,1,1100,5132,1,260,1948,98103
9,2520,449888,3,2.25,2520,78408,2,0,1988,98001
7,820,483000,2,1.75,1400,4720,1,580,1927,98116
7,940,445500,3,1.75,1880,9360,1,940,1941,98125
7,2800,379900,5,3.5,2800,7350,2,0,1995,98106
8,1810,599950,4,3.5,2500,3080,2,690,2008,98052
6,810,215000,3,1,810,5240,1,0,1942,98166
7,1720,263000,3,2.5,1720,6847,2,0,1987,98001
7,2170,565000,4,1,2170,12100,1,0,1961,98033
9,3200,950000,5,3,4530,258746,1.5,1330,2003,98077
7,1440,395000,4,1,1440,8320,1.5,0,1946,98155
10,1820,1.54E+06,4,3.25,2850,4100,2,1030,1908,98122
8,1620,922000,4,2.5,2620,14126,1,1000,1941,98117
7,1676,330000,3,2.5,1676,18778,2,0,1997,98014
12,4410,1.53E+06,4,3.75,5850,35070,2,1440,1990,98006
8,1910,323000,3,1.75,1910,8329,1,0,2004,98022
8,1670,554000,2,2,1670,4996,1,0,2004,98053
8,2050,500000,3,2,2050,11454,1,0,1987,98052
10,2760,775000,5,3.5,3730,16679,1,970,1990,98075
7,1080,340000,4,1.75,1800,5210,1,720,1979,98118
7,1320,560000,4,1.75,2230,6838,1,910,1985,98008
8,1670,304000,3,2.5,1670,5298,2,0,2002,98042
6,1400,279900,3,1,1400,10800,1,0,1962,98034
7,2110,315000,5,3,2110,10766,2,0,2005,98030
8,2160,849000,4,2,2160,6300,1.5,0,1928,98116
8,1380,325000,3,1.75,2420,14862,1,1040,1977,98023
9,3320,786000,4,3.5,3320,8808,2,0,2005,98075
9,3220,384000,5,2.75,3220,8160,2,0,1999,98001
9,1340,907000,3,1.5,1340,6000,1.5,0,1927,98105
9,2490,700000,3,2.5,2490,23891,2,0,1993,98053
7,1640,269500,3,2,1640,8395,1,0,1991,98038
7,1130,269000,3,2.25,1420,7297,1,290,1984,98031
10,3340,749950,4,2.5,3340,123600,2,0,2005,98053
7,1580,325000,3,2.75,1580,4007,2,0,2001,98019
10,1130,1.15E+06,3,1.5,2170,16600,1,1040,1979,98052
7,1370,406000,3,1.5,1370,7853,1,0,1962,98056
10,2840,650000,4,2.5,2840,9354,2,0,1990,98074
8,1940,295000,3,1.75,1940,7500,1.5,0,1918,98022
7,1757,375000,4,2,1757,19370,1,0,1955,98198
6,980,395000,2,1,980,5100,1,0,1907,98117
8,2470,609000,6,3,2470,9267,2,0,1982,98007
7,1210,510000,3,1.75,1610,11950,1,400,1984,98052
7,1090,190000,3,2.25,1590,11745,1,500,1978,98001
7,780,250000,1,1,780,1033,1,0,1922,98122
5,720,295000,3,1.5,720,7450,1,0,1924,98126
8,1630,740000,3,1.5,1630,4080,1.5,0,1927,98115
7,1590,323000,3,1,1590,7759,2,0,1912,98065
10,2020,713000,3,2.75,2310,1850,2,290,2011,98027
8,2040,1.07E+06,3,1.75,2320,6090,2,280,1939,98199
8,1660,460000,3,1.75,1660,9900,2,0,1978,98033
8,2070,880000,3,1.75,2070,5000,1.5,0,1920,98144
7,1250,585000,4,1.75,2500,7000,1,1250,1947,98199
7,940,249950,2,1,940,8532,1,0,1959,98166
10,1520,450000,3,2.5,1990,3478,2,470,1990,98199
9,2620,450000,3,2.5,2620,14096,2,0,1989,98042
11,3730,1.78E+06,4,3.25,3730,7071,3,0,1985,98109
8,1600,350000,3,3.25,1600,1298,3,0,1999,98117
7,2095,292500,3,2.5,2095,3438,2,0,2008,98002
10,4230,879000,4,2.75,4230,31747,2,0,1985,98072
8,1860,1.18E+06,4,2.5,3200,7500,1.5,1340,1948,98115
7,1300,584999,4,2.75,2050,17859,1,750,1967,98075
7,1300,366000,4,2.75,2020,8093,1,720,1961,98133
10,2000,987500,4,2.25,3270,15760,1,1270,1974,98040
7,1320,300000,3,1,1320,7200,1,0,1959,98056
7,890,299000,2,1.75,1270,7800,1,380,1981,98058
8,1210,560000,4,1.75,1980,2700,1.5,770,1931,98115
9,2620,695000,3,2.5,2620,51354,2,0,1998,98077
7,1220,360000,4,1.75,1750,18810,1,530,1977,98059
6,800,183500,3,1,1040,8892,1,240,1958,98023
7,1070,311000,3,1.75,1900,3000,1.5,830,1903,98118
7,1660,263000,3,1.75,1660,7210,1,0,1977,98032
7,1530,269000,3,1.75,1530,7930,1,0,1986,98038
11,4280,1.60E+06,4,3.5,4280,9583,2,0,2005,98004
8,2870,564000,4,2.5,2870,6658,2,0,2004,98065
9,2540,425000,3,2.5,2540,5612,2,0,1999,98059
7,1780,679000,4,2.75,2100,4480,1.5,320,1928,98105
7,1740,410000,3,2,1740,9300,1,0,1952,98166
8,2441,340000,4,2.5,2441,7316,2,0,2007,98023
7,1030,360000,3,1.75,1810,7200,1,780,1959,98146
8,2060,450000,3,1.5,2060,44866,1,0,1953,98077
7,1620,552000,4,2.75,3160,8429,1,1540,1982,98178
8,2930,294000,4,2,2930,12840,1.5,0,1965,98092
7,910,663500,2,1,1310,5200,1,400,1946,98115
10,3580,1.98E+06,6,4.5,4800,9097,2,1220,2007,98112
6,1450,175409,4,1.5,1450,5530,1,0,1969,98042
7,1900,459000,4,3,1900,9077,2,0,1954,98155
7,1050,339950,3,1,1050,5402,1.5,0,1906,98144
6,1610,393000,5,1.75,1610,15246,1,0,1936,98024
6,720,275500,2,1,720,11400,1,0,1951,98133
7,1020,485000,3,1,1020,9835,1,0,1955,98006
7,1250,250000,3,1,1250,7920,1,0,1960,98059
8,2700,935100,4,3.5,3200,8049,1,500,1980,98005
6,990,245000,3,1,990,9599,1,0,1959,98002
9,2850,670000,4,2.5,2850,25993,2,0,1989,98056
10,3500,1.39E+06,3,3.5,4240,21578,2,740,1994,98040
7,1400,440000,4,1.75,2800,49149,1,1400,1978,98027
9,2310,1.25E+06,2,2.5,2310,3313,2,0,2006,98119
7,1200,203000,3,1.75,1490,8000,1,290,1978,98092
9,1840,583000,4,2.5,1840,4011,2,0,2005,98052
7,1740,575000,3,1,1740,9163,1,0,1954,98125
11,2880,2.58E+06,4,3.5,3280,3800,2,400,2011,98112
10,3020,1.60E+06,5,3.5,4050,20925,2,1030,1973,98040
7,2160,312500,4,2.5,2160,8755,2,0,1993,98030
8,2720,455000,3,2.75,2720,31314,3,0,1986,98042
9,1860,1.31E+06,5,3,3650,16600,1,1790,1978,98006
7,1150,605000,4,2.25,1750,6120,1,600,1962,98115
7,1770,325000,3,2.25,2450,49658,1,680,1978,98045
8,1470,630000,3,1.75,1940,7306,1,470,1982,98052
9,3280,928950,4,3.75,3280,6000,2,0,2014,98006
8,1800,489950,3,1.75,2480,10804,1,680,1976,98177
8,1590,550000,3,2.25,2120,18255,1,530,1984,98074
8,1260,237000,3,2,1710,7920,1,450,1968,98003
7,1310,390000,3,2.5,1690,10113,1,380,1991,98028
